1,12,2000,164,2420,3149.15,170,2087
15,1,2006,183,1190,4878.32,,
7,8,2006,116,1470,558.431,107,2582
19,9,2020,140,2653,2758.61,165,1459
12,2,2000,147,2188,4324.04,155,1350
14,6,2001,160,2134,-292.55,112,1655
19,3,2007,117,1583,3845.14,,
2,7,2014,131,1995,700.359,180,1568
3,1,2001,125,1744,310.43,181,2629
2,3,2014,151,1840,4045.82,,
12,12,2012,121,1477,4281.34,101,1955
24,5,2003,110,2110,-2747.33,113,2569
12,1,2010,182,1886,346.581,156,2744
29,11,2005,106,2295,-3923.02,173,1164
6,10,2011,165,2956,-2066.61,171,2700
21,7,2008,144,2750,3034.17,108,1712
23,10,2000,121,1327,3391.8,167,1501
17,4,2007,194,2435,616.268,191,2836
22,12,2007,191,1389,972.871,178,2874
21,9,2011,193,1500,609.185,153,1799
20,4,2015,168,2308,3000.28,123,1113
5,12,2020,154,1359,-308.592,186,2747
10,7,2008,170,1753,-931.903,108,2894
10,11,2010,114,2337,3532.15,183,1825
29,4,2003,177,1780,3949.53,150,2934
19,3,2000,187,1268,3161.61,180,1206
23,2,2004,156,2525,-1677.52,182,1345
25,2,2017,139,2102,3435.76,103,1854
14,4,2010,195,2241,2836.16,,
28,3,2015,150,1696,945.036,130,1342
7,4,2014,101,2930,-4830.06,169,1776
15,10,2006,157,1951,-4297.79,147,2006
25,3,2016,125,2423,-3038.22,,
27,1,2006,114,2957,-4830.41,184,2621
7,8,2005,173,1978,4301.78,162,1618
22,5,2002,192,1153,580.971,197,2152
13,11,2020,195,2361,291.714,162,1127
4,8,2000,135,2466,4052.85,187,2118
4,12,2016,156,1207,2186.86,181,2418
1,6,2000,172,2342,-1738.93,109,1925
29,9,2013,149,2311,-280.174,199,1830
27,6,2014,158,1621,4043.85,,
13,1,2022,102,1328,-3731.04,122,2830
5,10,2012,129,1129,-1919.27,102,2433
13,6,2011,173,2473,3023.54,,
4,5,2003,152,2887,-1012.99,,
28,12,2010,134,1299,-407.564,132,1820
28,10,2021,169,1379,-1138.72,145,2918
11,6,2012,158,1576,4761.59,143,2407
12,2,2016,173,2060,-2330.84,161,1618
7,7,2008,141,2439,-3535.79,106,2234
28,4,2008,195,1603,-3246.53,159,1651
11,8,2004,188,2870,-1723.36,167,2788
4,6,2007,134,1679,4830.48,136,1477
6,2,2015,153,2785,-84.4863,,
28,11,2005,120,2059,3347.25,163,2035
12,9,2022,144,1292,-4850.17,169,2983
24,11,2008,182,2473,-796.49,151,2472
7,9,2018,115,1681,-1275.38,120,2242
1,8,2013,164,2080,-1870.66,196,1285
5,7,2013,151,2583,-4811.97,179,2863
5,6,2005,136,2750,3431.23,,
3,12,2002,118,1480,-2829.08,140,2507
13,9,2013,118,2521,-501.206,181,2755
19,3,2011,114,1657,-4708.15,143,2914
11,7,2011,187,1065,2373.05,130,2010
7,11,2022,132,2969,413.43,107,1313
16,5,2021,175,1455,-4626.29,,
10,2,2020,133,1451,-4579.44,175,2136
30,5,2011,116,2337,-3173.53,198,1035
12,2,2009,105,1866,1744.23,191,1843
22,3,2011,122,1695,-3931.37,147,2557
21,3,2015,163,2140,1508.16,152,1161
8,9,2013,149,1697,1056.98,193,1933
8,6,2015,138,2155,-1771,144,2081
29,5,2021,115,1753,-1401.41,126,2048
8,4,2017,137,2571,2693.27,,
7,2,2004,191,2295,-3762.9,158,1520
16,9,2010,107,2275,2163.88,180,1459
29,11,2007,153,2626,-1298.48,175,2433
24,8,2002,178,1874,-4015.45,144,1122
1,11,2010,195,1325,232.832,187,1193
22,2,2002,178,2769,4842.2,140,2892
5,4,2016,119,2902,-2266.05,165,1889
26,12,2000,162,1405,-864.018,193,1946
19,10,2001,159,2986,3537.72,156,2263
16,11,2017,121,1473,4281.05,177,2330
24,11,2005,119,2516,3512.63,183,1131
23,3,2020,109,1354,-4333.5,154,1708
30,10,2005,166,2807,-4281.92,123,2564
1,3,2011,113,2995,-4925.22,199,1807
21,2,2013,182,1635,1357.93,162,1749
29,2,2000,190,1753,1353.78,112,1360
3,8,2012,136,2397,-3193.61,,
10,2,2001,124,2867,4330.89,129,2119
23,5,2016,102,1235,451.014,178,2559
23,5,2009,130,1398,4635.57,159,2210
12,11,2017,179,1444,-1731.07,,
13,2,2003,132,2738,4605.18,141,1833
23,1,2003,105,1695,983.204,164,2866
27,9,2001,168,1852,-2732.46,156,2434
18,1,2001,152,2014,1589.76,197,1373
15,8,2015,123,2654,-2909.85,166,2974
15,10,2007,106,1664,1336.81,168,1655
29,1,2005,162,2215,4760.55,,
30,3,2014,155,2758,-4369.92,,
17,12,2016,180,1044,3459.14,124,2779
29,6,2000,168,1395,-2408.08,131,2992
24,11,2010,176,1449,-3065.95,196,2141
6,3,2022,113,1973,3457.16,,
2,6,2014,145,2082,1599.37,,
13,2,2010,120,2620,-4330.93,165,1519
15,7,2004,105,1291,-3606.58,174,1251
16,10,2006,102,1920,-246.763,153,1679
26,9,2018,170,1096,-3261.68,,
27,2,2009,126,1133,-4713.74,190,1954
29,6,2008,144,1214,3921,195,2517
26,12,2015,165,2102,-3959.75,,
14,11,2013,123,1226,-3585.2,108,2883
28,12,2001,104,1720,-3968.66,,
4,11,2004,136,1904,-1820.84,,
30,1,2004,178,2523,4570.23,165,1349
2,5,2017,100,1595,961.431,185,2536
26,2,2018,184,1938,-3234.54,182,1896
29,4,2012,146,2521,-549.82,,
12,12,2016,158,1308,4685.85,140,1083
22,11,2007,131,2909,-3913.43,113,2747
4,9,2017,169,2776,747.023,173,1966
4,6,2019,164,1247,-510.681,171,2141
10,9,2004,137,1095,1144.02,163,2213
20,6,2021,134,2556,-2594.66,,
22,5,2009,102,2103,168.938,112,2396
6,7,2008,179,1500,-3057.61,128,1623
2,12,2015,156,2678,265.062,,
14,11,2016,198,1469,-2036.5,,
4,5,2023,138,1264,3831.3,149,1070
10,11,2001,188,2991,-3474.2,101,1306
6,3,2018,124,2543,1651.31,181,2171
29,1,2007,197,2557,1475.69,148,1748
27,7,2014,198,1325,3764.86,,
27,1,2011,159,1290,-2923.99,,
22,10,2009,104,1264,-4285.61,126,2390
24,11,2021,191,2947,-3617.86,180,2682
26,7,2006,104,2726,1175.14,173,2687
5,3,2010,185,2924,2373.11,169,2104
11,4,2020,133,1575,-4964.07,117,2871
9,4,2005,115,1133,1201.35,,
3,12,2022,104,2011,4412.32,105,2929
6,9,2007,176,1625,-1454.28,193,2021
2,11,2017,187,1214,-1276.85,192,2971
11,1,2007,182,2054,1959.67,105,2801
7,12,2010,193,1261,4678.94,161,2788
24,4,2018,118,1948,-1176.59,,
10,7,2016,187,2715,424.376,118,2497
6,2,2019,161,1197,2002.54,,
5,1,2019,100,1312,4441.53,190,1568
10,11,2011,197,1199,2527.25,167,1189
25,1,2015,162,2602,937.827,105,1952
17,3,2007,183,2214,-3528.86,190,1530
24,8,2008,159,1749,3686.04,123,1868
26,6,2021,183,2667,-183.574,142,2647
3,7,2011,190,1082,1858.72,178,2515
18,11,2019,179,2669,-1488.86,,
9,1,2023,166,2313,-1968.05,158,1917
12,7,2019,194,2797,2745.16,128,2506
5,2,2017,113,1644,4262.5,145,2039
19,12,2006,161,1468,4192.06,105,2693
6,4,2023,139,1130,3384.25,101,1822
2,6,2020,175,1418,-3249.1,183,2690
29,8,2022,190,1465,3645.94,148,1733
22,2,2009,197,1172,2535.19,142,2662
30,8,2005,136,1487,-1498.76,111,1198
24,1,2021,105,2587,343.974,,
5,4,2014,133,2492,-636.277,114,2950
14,3,2019,126,2250,-1906.55,162,2795
29,10,2001,106,2290,4817.27,,
19,3,2006,107,1741,4820.74,105,1494
16,3,2001,180,1372,-1096.79,113,1679
9,8,2018,157,2086,479.374,145,1158
20,10,2001,116,2638,4275.44,197,1121
14,9,2002,188,1793,4343.33,113,2101
21,12,2019,194,1825,-2192.11,112,1170
13,10,2015,113,2698,-4715.99,114,1774
30,5,2013,135,2859,-3546.4,143,1753
6,3,2014,100,2791,-4339.66,182,2152
14,11,2017,151,2586,-4646.28,,
2,6,2006,159,1296,-1420.39,,
28,9,2007,181,1205,-1936.87,168,2917
17,6,2020,178,1796,2629.99,176,2772
18,3,2010,109,2206,-3888.95,,
16,11,2005,187,2108,-3673.79,170,2372
27,10,2017,125,2579,1928.78,139,1636
12,3,2012,138,1351,-3361.5,143,2990
1,7,2018,107,1346,2903.5,116,2891
25,3,2008,194,2011,-617.279,,
13,8,2014,136,2226,-3394.26,110,1017
12,3,2011,166,1737,1953.81,105,2592
17,2,2005,162,2371,4412.14,110,1319
11,5,2023,128,2124,-1900.24,137,1383
4,4,2014,126,2057,4009.75,110,2869
15,3,2018,168,1501,4836.33,185,2438
7,9,2004,162,2292,-2724.97,158,2244
13,5,2015,193,2084,-2513.49,129,2079
21,3,2012,101,2737,-4123.04,,
14,6,2006,194,1951,-3101.32,121,2364
28,9,2018,196,2488,408.326,155,1227
3,7,2008,163,2849,-4581.9,118,2751
26,11,2014,124,1549,1267.01,167,1546
15,6,2010,163,1922,1800.01,149,2295
10,5,2015,129,2202,4955.85,109,2295
28,6,2023,131,1179,-4851.61,,
23,8,2020,186,2124,-1533.11,142,1734
8,6,2004,133,1502,881.865,,
6,3,2004,182,1727,-2999.77,183,1149
14,6,2015,174,2276,708.472,144,2505
9,2,2021,152,2449,-2392.9,134,1100
25,6,2006,120,1903,-3627.11,,
14,6,2020,177,2834,4705.08,119,1108
9,11,2014,116,2836,4808.12,161,1234
30,3,2007,123,1572,3692.07,178,1098
11,3,2004,195,1797,1556.44,,
3,10,2004,169,2544,-4319.38,,
21,3,2014,124,2487,2265.2,165,2499
4,7,2011,120,2893,3251.71,106,2431
20,2,2005,161,2340,2736.78,164,1826
2,2,2021,104,1054,2847.99,198,1964
29,4,2008,106,2845,2774.8,183,2466
24,2,2018,155,2817,1939.78,183,2777
18,4,2022,177,2811,-498.513,,
5,5,2007,144,1964,4208.91,191,2987
30,5,2012,103,1097,-4399.06,182,1590
7,6,2002,128,1568,3684.47,105,2991
8,2,2019,111,2545,-770.687,149,2097
20,6,2002,143,1769,2675.03,106,2467
27,10,2018,167,1670,3108.3,,
7,9,2015,173,1368,-1679.26,125,1052
3,10,2001,145,2813,4736.9,,
13,7,2005,140,1985,-3959.18,106,2948
18,2,2018,113,2666,-4749.75,,
29,7,2008,139,1891,-702.195,157,1991
17,3,2014,163,1141,4680.93,155,2562
20,1,2001,132,2662,4798.46,125,2660
13,5,2021,135,1952,-2706.77,,
27,8,2019,154,1907,1261.18,155,1965
23,9,2003,193,2515,-3766.25,,
5,10,2000,109,2223,-2270.27,137,2848
8,6,2000,169,1129,-2159.24,189,1629
2,5,2008,191,1533,-256.769,182,1812
7,2,2004,130,1778,4773.04,,
7,9,2001,166,1147,2432.07,136,1577
30,12,2012,189,1853,2022.6,,
23,4,2005,126,2609,3266.85,,
27,2,2008,186,2398,1851.93,,
1,5,2022,150,2078,-1056.98,193,2113
11,5,2000,197,1900,-3491.12,172,2056
16,12,2002,114,2568,-3781.18,,
9,2,2015,173,2434,3438.4,,
4,6,2005,135,2178,1366.35,,
18,8,2009,149,1617,-4565.02,,
14,6,2012,141,2920,-2931.37,,
2,5,2002,154,1537,-3430.09,170,2980
2,6,2012,103,2213,-4295.1,168,2763
24,3,2003,165,2875,-1476.2,,
24,3,2021,154,2160,4581.21,107,2785
20,9,2015,175,1766,4785.63,145,1245
26,11,2004,199,2915,-1657.64,138,1596
26,5,2022,103,2948,4528.96,164,2701
9,9,2013,134,2009,1763.77,125,1900
27,12,2022,130,1740,2797.96,171,1791
13,3,2006,166,2228,1001.45,128,1337
28,1,2012,142,1605,-1633.09,155,2388
17,4,2019,130,1895,4574,,
3,10,2023,114,2024,-435.415,122,2321
7,3,2011,187,2973,-305.328,,
29,4,2006,152,2145,-1904.84,,
4,5,2010,186,2656,-3079.98,149,2775
29,3,2023,177,2311,-129.171,145,1734
15,2,2014,172,2262,3906.74,122,1414
6,2,2002,197,2567,-2189.18,137,2027
2,2,2002,140,1988,-3393.43,179,1214
6,4,2012,146,2672,-4058.36,,
7,8,2013,166,2917,4979.5,122,1123
18,4,2023,175,2717,136.053,,
13,12,2020,110,2252,3874.79,191,1589
29,10,2013,132,2619,-2428.07,136,2283
29,7,2008,148,1537,170.29,135,1200
25,9,2014,125,1647,-401.701,148,2539
14,1,2004,152,1361,-4669.75,101,2516
11,8,2006,160,1435,-1848.5,,
23,5,2012,125,2122,4317.29,138,1874
2,5,2023,124,1673,4966.95,103,1363
28,10,2017,155,1484,-4584.83,183,1968
24,11,2017,188,2221,-2498.74,106,2472
19,12,2012,107,1086,-2503.44,106,1867
25,9,2000,153,1588,2975.84,130,2001
26,1,2008,132,1648,-3071.93,162,2016
19,10,2000,192,2090,-625.344,156,1959
22,1,2020,127,2528,438.39,,
24,8,2013,149,2890,-1550.87,,
7,12,2022,131,1286,2390.05,,
28,3,2021,156,1152,2243.77,169,2094
10,12,2011,148,1778,1545.56,187,1238
21,5,2020,145,2603,1993.36,187,1940
20,4,2016,174,2387,-4260.95,169,1009
11,8,2005,105,2905,2194.25,104,2275
28,9,2009,181,2339,-4924.26,184,2268
8,6,2015,104,1225,-1215.59,173,1163
26,11,2021,119,2032,-3366.86,149,1872
21,8,2008,145,2060,-2730.69,154,2607
24,7,2019,120,1442,-1080.42,134,2797
28,2,2000,153,1602,-1906.38,114,1532
9,12,2012,143,1331,-3720.91,116,2646
15,2,2002,160,1436,-296.096,190,1559
23,9,2010,164,2364,-4029.38,,
25,11,2015,132,1261,4009.65,,
15,11,2015,146,2867,-2411.89,159,2021
20,7,2014,184,1667,-4785.42,,
9,11,2003,102,2937,-4813.92,139,1437
21,8,2017,177,2542,799.326,195,1933
13,12,2006,119,2919,-3670.9,134,1074
25,5,2023,153,1703,1477.91,144,1631
14,11,2011,190,1464,4717.13,115,2263
15,5,2006,158,1847,3903.26,117,1694
12,10,2006,102,2540,-4292.31,188,1893
10,12,2004,143,1485,2015.58,174,2360
22,8,2004,189,2499,2882.64,166,1734
1,8,2018,178,2975,3900.82,,
24,5,2023,135,1739,-2459.83,124,2300
20,8,2022,141,1784,-1148.51,171,1935
6,12,2003,169,1262,3894.4,127,2031
17,11,2014,149,2539,4344.28,195,2205
10,1,2013,181,2750,-4621.14,,
29,10,2020,178,2602,2972.09,182,1528
7,2,2004,167,2908,-1064.24,118,2680
17,9,2014,118,1348,-2932.24,162,2275
16,11,2009,195,2011,-1732.53,144,1205
23,3,2010,172,2455,4805.32,168,2233
24,3,2017,159,2266,-888.666,114,1340
1,9,2018,110,2081,-1862.46,,
2,6,2016,160,1084,2838.99,149,2110
24,7,2014,110,1024,704.305,162,2384
5,8,2021,136,2279,-3799.4,,
30,7,2010,103,2932,1231.97,184,2102
29,6,2004,158,1828,-4598.55,124,2744
21,7,2011,168,2842,-2623.35,196,1580
8,1,2022,126,1255,-340.818,147,1698
18,4,2018,119,2498,-1603.36,164,2464
14,5,2006,112,2405,4073.5,195,2176
9,2,2022,189,2610,-3948.34,173,1498
26,2,2011,127,1298,1488.88,191,2695
18,1,2023,183,2617,-3982.49,143,2756
6,3,2022,171,2797,-15.517,159,2901
20,1,2023,169,1897,-2567.96,196,2348
25,10,2018,178,1590,3069.38,,
11,11,2012,145,2836,2936.4,182,2361
18,12,2019,160,1043,-1393.51,,
11,10,2010,192,2657,3118.69,,
20,2,2021,143,1331,1000.16,175,2042
2,6,2008,108,2972,-4993.7,150,2476
25,3,2010,146,1412,-625.271,,
18,5,2020,197,2414,421.443,179,1510
2,2,2004,131,2218,838.548,,
14,12,2007,146,1161,-4291.91,170,2506
5,8,2017,102,2430,2968.87,160,2132
6,1,2008,184,1424,3149.64,151,1941
18,6,2002,130,1569,-1448.47,190,1026
1,3,2012,102,1098,-84.2218,189,2445
11,2,2000,129,1907,3111.48,124,1861
23,5,2017,158,2174,-2469.45,161,2844
22,12,2017,189,1651,-290.756,100,2914
27,8,2006,118,1972,-3055.74,107,2921
16,12,2008,118,1138,2780.83,101,1748
20,6,2009,122,1889,4928.02,196,1905
6,7,2002,112,2699,-3102.6,170,1736
8,6,2006,187,2351,-1823.2,113,1316
7,4,2012,146,1639,-314.724,136,1001
24,3,2021,111,2602,-1741.42,,
16,6,2010,103,2055,991.692,,
6,4,2012,199,1676,2268.35,163,2656
6,9,2016,146,2794,1078.96,,
8,6,2012,172,1094,-409.747,141,2198
23,7,2007,181,2706,-4105.19,194,1092
25,5,2012,104,2556,215.599,177,1896
17,1,2012,109,1949,-2627.25,138,2028
26,3,2017,188,1015,3376.51,168,1883
27,2,2011,143,2549,-2992.1,136,2062
9,6,2014,175,1650,3408.33,182,2996
18,2,2000,116,2803,-1664.9,173,1396
22,7,2005,159,2436,-1230.06,104,1418
25,5,2012,158,1193,2279.19,140,1453
14,1,2011,132,1745,-4202.23,180,2645
19,6,2002,139,1215,566.1,186,1570
8,5,2020,185,1865,3148.5,167,1210
23,7,2010,155,1237,4062.48,,
4,2,2018,148,2630,-4645.12,123,1415
18,11,2013,160,1285,2050.39,,
24,2,2008,170,1146,4759.86,159,1528
1,11,2020,137,1734,4451.14,192,2137
11,1,2008,144,2321,244.81,132,1293
22,6,2002,162,2086,-4490.17,174,1908
12,5,2020,120,2720,818.771,111,2512
13,5,2010,193,2106,3720.98,144,2975
6,10,2011,113,2228,1897.53,,
1,9,2000,126,1742,-2718.34,121,2946
8,2,2016,109,1328,2997.51,136,2230
23,11,2009,195,2067,-2484.34,113,1212
23,3,2015,167,1071,1043.38,,
19,3,2023,170,1961,-4266.44,131,2511
17,4,2006,168,1915,-791.728,121,2800
16,9,2006,156,2098,4380.34,119,1347
16,4,2012,151,1368,4839.01,,
24,2,2022,173,1753,4408.74,190,1562
17,6,2006,172,1032,2277.02,115,1716
17,1,2016,168,1130,587.876,,
7,5,2001,113,2467,-383.596,153,1101
30,9,2021,132,1595,-220.898,109,2421
8,12,2019,136,2822,3936.03,108,2569
19,5,2023,197,2481,-4240.08,104,2073
10,8,2006,194,1745,1901.52,,
6,1,2013,141,1562,302.045,,
9,7,2001,128,1271,1556.9,105,1672
13,10,2013,126,2201,-1674.29,188,2312
30,8,2008,123,1234,-2578.21,185,2782
21,5,2015,191,1223,-1997.67,168,1868
21,1,2015,170,2468,-3375.71,190,1190
9,4,2020,136,1843,-2266.73,191,2395
27,1,2002,195,1441,-3513.31,182,2753
10,11,2016,114,1010,-256.677,113,2456
18,1,2021,167,2324,4900.1,195,2408
8,4,2015,102,2858,-2290.85,162,1449
24,4,2023,168,1035,3727.75,183,1867
22,7,2006,116,1255,-418.367,189,2424
17,6,2020,114,1321,-3389.64,129,1070
23,9,2023,183,2566,-3632.68,140,1479
25,3,2021,159,2953,4678.6,145,2743
2,7,2008,155,1765,-1262.93,194,1888
23,4,2001,197,1100,2687.22,195,1007
20,12,2015,191,1409,4619.09,113,1758
18,4,2017,107,2623,-2000.36,172,2469
15,9,2003,105,2182,4714.98,181,2702
1,10,2009,199,2658,-300.875,195,1949
19,8,2023,125,1689,-3864.29,153,1358
10,7,2009,167,1947,3476.32,105,2283
30,10,2021,121,2281,1039.25,113,2510
3,1,2016,142,1849,-1281.46,135,1953
6,3,2011,196,2304,-655.823,,
28,8,2023,134,2263,-3785.03,106,2224
21,5,2015,158,2213,4010.63,132,2954
18,4,2012,197,2838,692.018,140,1314
30,10,2005,103,2320,-415.062,197,1216
24,3,2023,127,1933,2475.17,194,1888
2,5,2001,192,2502,-1670.25,,
9,6,2018,108,2117,4987.74,132,2268
3,1,2005,167,2616,4373.89,142,2612
26,6,2019,125,1014,-1483.65,143,2913
8,10,2007,184,2969,182.355,,
1,2,2021,150,1082,-2341.68,,
17,6,2023,149,1891,-1762.19,115,2429
2,6,2009,149,2597,-4846.61,124,2493
20,2,2012,108,1712,-836.661,177,1305
15,9,2022,191,2729,1401.01,150,2423
25,8,2010,173,2549,-3642.81,125,1241
23,6,2012,181,2146,2561.78,115,2660
6,2,2003,140,2815,-3270.66,103,1528
20,11,2012,122,1427,4391.19,127,1838
8,2,2014,193,2964,-459.465,132,2486
28,10,2000,159,2911,-3314.34,188,1352
13,9,2012,124,2727,-1181.15,107,2884
5,6,2012,147,1282,1609.13,174,2999
22,3,2020,128,1247,-1964.07,138,1508
23,2,2006,164,2825,3655.35,,
6,5,2017,108,1548,2029.33,125,1538
1,5,2016,137,1572,3768.69,187,2283
26,6,2001,107,2704,1549.4,150,2136
26,5,2001,197,1729,671.68,104,1612
9,4,2005,125,2456,4622.84,165,1642
23,3,2011,164,2142,-2497.44,189,2033
21,7,2000,150,2163,1365.72,113,2147
1,2,2002,142,2400,4394.44,150,2546
2,10,2003,121,1638,2410.65,,
20,3,2005,112,2554,3940.45,,
10,7,2007,141,1899,4548.46,,
17,3,2023,195,1093,2664.04,114,2840
28,10,2007,130,1565,3445.93,,
6,12,2019,178,1352,527.875,,
14,7,2008,131,2670,4223.82,,
4,9,2015,139,1078,-442.516,144,1440
26,7,2009,114,1069,-3806.14,147,2563
4,1,2012,129,1690,2179.02,151,1676
26,12,2004,163,1105,2840.75,179,2114
27,1,2001,106,2089,2803.23,139,1407
3,1,2016,109,1239,4035.12,111,2214
16,4,2010,160,1823,4732.56,164,1430
19,1,2004,119,2074,3864.39,176,2589
7,7,2022,132,1103,-2081.45,126,1448
18,8,2002,152,1831,-4472.44,136,2538
7,4,2023,133,1535,1875,178,2443
15,1,2015,150,1627,4586.76,,
16,1,2019,125,2397,-3236.8,,
11,10,2020,120,2909,1347.6,162,2261
20,5,2002,103,1055,-1100.25,104,1968
26,6,2021,133,2163,3286.83,127,2567
6,7,2020,120,2283,-323.867,195,2821
18,8,2015,178,1060,4135.24,,
11,8,2021,118,1236,4511.1,123,1820
18,9,2015,133,1302,-4822.44,,
21,4,2000,155,1574,-137.811,185,1990
16,2,2012,184,1972,-4544.63,175,1074
21,9,2017,199,1108,-4088.6,,
19,7,2018,112,2876,-4659.57,,
5,8,2016,133,1603,4974.94,145,1759
21,1,2002,109,1394,2722.89,121,2704
22,5,2010,122,1073,-684.941,184,2980
26,11,2011,179,2993,1995.59,143,1305
25,9,2005,171,1112,3149.08,134,1704
22,8,2017,112,2114,3581.47,,
24,2,2022,122,2726,4153.22,133,1209
28,2,2022,115,1500,-1523.44,,
14,4,2020,184,1268,2980.15,128,2032
3,5,2008,119,2738,805.4,186,2164
23,9,2013,165,2218,1024.25,146,2139
26,11,2016,156,2361,-3251.27,138,2405
20,5,2018,137,1194,1306.46,165,2352
23,3,2002,180,2207,-3119.83,,
5,4,2005,122,1156,-2152.88,190,1969
13,10,2015,176,1105,-1178.27,103,2317
29,4,2023,141,2058,3283.89,119,2728
26,11,2001,150,1556,-2165.42,172,1542
19,10,2020,111,1938,769.299,191,2802
18,11,2006,159,2130,-3214.09,108,1908
4,4,2012,114,1802,2666.66,115,2841
7,12,2021,120,1640,-2039.74,,
17,6,2014,130,2501,-3936.67,,
4,9,2005,113,1055,-4748.92,199,1397
1,8,2017,166,2697,3.03866,136,1485
8,10,2017,193,2841,-946.304,145,1391
20,8,2015,136,2034,-4805.18,,
16,7,2013,137,2763,-3499.64,,
26,9,2020,158,1960,634.071,144,1281
21,6,2023,110,1551,4634.4,124,1835
25,12,2021,110,2108,2482.17,181,1757
13,12,2016,158,2353,4448.21,167,1730
15,5,2017,173,1151,4488.87,112,1717
20,9,2016,160,1487,890.198,119,2298
26,4,2001,103,1573,664.934,174,2568
14,8,2003,133,1260,1214.61,,
1,4,2010,117,1883,-3106.39,155,1758
1,5,2007,156,1669,1684.27,196,2399
22,4,2017,156,1540,2276.89,147,1190
20,7,2002,169,1837,2180.79,,
16,10,2004,168,1927,27.3037,122,1544
5,9,2010,150,2929,-4661.62,158,2670
10,9,2022,141,1264,-3851.42,101,2407
3,1,2013,141,2453,1991.91,109,1648
12,12,2007,148,1593,66.3141,125,2255
14,10,2014,183,2003,3369.26,,
20,7,2005,190,2098,4652.49,104,1014
1,9,2014,195,1688,3650.98,,
10,12,2023,169,2416,-2373.15,198,1705
10,9,2012,125,1338,-1884.99,,
16,4,2011,182,1946,-3337.81,189,2815
2,9,2022,167,2095,-4575.7,105,1975
12,7,2023,120,2270,2715.96,194,1510
4,3,2016,193,1369,-3670.98,,
26,5,2018,140,1225,4017.67,197,1416
25,7,2019,168,1499,-1887.01,,
11,5,2023,128,2024,1846.58,182,1745
20,9,2006,192,2760,2965.86,142,1500
21,7,2022,170,1816,2952.15,132,2388
24,3,2011,144,2003,2203.22,,
12,7,2014,172,2488,-4973.12,154,2325
19,8,2011,151,1293,-2879.58,116,1414
10,10,2018,177,1104,-4974.59,121,2222
15,1,2000,193,1978,-4785.44,111,1283
24,1,2022,133,1036,-1274.04,,
30,1,2006,121,1052,4170.12,177,1610
3,9,2004,145,1571,3834.6,188,2898
4,11,2009,161,1765,2472.32,196,2428
2,3,2020,199,1215,-3443.29,,
27,4,2020,168,2268,-1823.1,199,1944
25,5,2019,191,1272,-3578.04,152,2866
11,7,2010,191,1751,-4649.31,198,1613
6,4,2000,104,2202,-2793.06,141,1224
16,5,2005,132,1392,-338.99,118,1480
4,1,2005,194,1139,-4917.39,158,1037
5,11,2004,193,2834,-4023.93,148,1484
11,4,2006,159,2226,3264.52,,
7,1,2006,125,2610,-4266.56,147,1704
7,6,2022,132,1737,-2040.13,123,1246
4,7,2014,101,2248,2674.4,,
22,6,2019,119,2442,-2989.47,164,1959
3,10,2011,147,2989,-4692.11,127,1511
23,4,2006,176,2650,2919.89,120,1423
23,2,2001,118,1935,541.618,,
3,9,2016,104,1772,-484.255,,
6,10,2019,106,1705,4488.41,172,1003
30,8,2001,131,1035,2188.41,,
22,9,2021,183,1426,-970.627,191,1766
2,4,2022,113,2821,1322.27,,
21,1,2002,116,2627,-4199.8,,
11,7,2007,184,2776,-2268.92,,
24,1,2008,164,2579,-4685.62,,
16,7,2008,148,1449,-4982.79,174,2545
3,3,2022,158,2865,-2324.71,170,2915
17,12,2010,154,1182,-3810.06,183,1447
3,9,2000,104,2721,-4048.28,,
20,4,2011,192,1671,-3671.27,168,1215
13,10,2000,190,1507,-2682.53,147,2807
14,5,2021,116,1479,17.1179,118,1492
9,11,2010,119,2132,3031.14,,
7,12,2006,173,2736,556.282,105,2884
18,12,2012,108,1751,-734.259,170,2580
7,8,2008,163,2594,-1708.88,,
20,6,2006,129,1879,1509.12,189,1404
20,10,2022,103,2533,4323.03,,
23,10,2020,164,1403,1480.12,172,2448
3,8,2022,162,1856,2388.03,140,2706
11,3,2013,103,2985,486.314,113,2444
26,6,2012,104,1857,-2235.57,136,1520
13,9,2008,128,2342,-1994.62,130,2171
21,2,2007,166,1364,4405,123,2529
29,9,2020,112,2697,1550.53,,
15,5,2007,185,2615,4693.37,186,2959
20,3,2013,151,1152,-3486.68,,
16,10,2011,141,2615,378.856,156,2673
30,4,2013,142,1822,-4690.71,,
11,4,2006,176,1873,3737.24,192,1093
1,9,2019,106,1804,-4093.88,107,2896
11,2,2009,176,2082,-3154.46,162,1321
16,9,2004,142,2543,-2007.31,166,1618
22,2,2007,133,1542,416.017,104,1354
10,8,2020,178,1819,2964.27,,
25,8,2019,191,2866,-3659.57,,
23,9,2007,153,2463,4821.85,,
8,12,2012,195,1525,-94.6866,168,1058
2,10,2009,180,2165,-4413.01,139,2585
25,6,2018,107,2079,491.355,,
25,3,2008,152,1504,-4802.64,,
22,4,2012,179,1117,1420.18,,
29,11,2001,131,1530,-4810,177,2919
22,9,2023,100,2062,-3559.72,197,1615
7,3,2005,106,2176,4150.14,,
3,2,2007,132,2063,-4726.67,,
18,10,2021,194,2703,1991.58,136,2860
14,3,2002,147,1294,-3060.01,184,1201
26,9,2005,171,1135,3408.05,130,1865
3,6,2020,111,2197,-369.88,107,1121
